family,size,finish,price
AP612,"72""",613E,2959.3
AP612,"72""",622,2959.3
AP612,"72""",628,2790.2
AP612,"72""",629,3015.7
AP612,"72""",316P,3889.4
AP612,"72""",630,2818.4
AP612,"72""",316S,3635.7
AP612,"72""",SPECIAL,3490.6
AP612,"84""",605/606,4148.8
AP612,"84""",609,4148.8
AP612,"84""",611/612,4148.8
AP612,"84""",613,4148.8
AP612,"84""",613E,3376.9
AP612,"84""",622,3376.9
AP612,"84""",628,3183.9
AP612,"84""",629,3441.2
AP612,"84""",316P,4438.2
AP612,"84""",630,3216.1
AP612,"84""",316S,4148.8
AP612,"84""",SPECIAL,3944.8
AP613,"96""",605/606,4197.0
AP613,"96""",609,4197.0
AP613,"96""",611/612,4197.0
AP613,"96""",613,4197.0
AP613,"96""",613E,3416.1
AP613,"96""",622,3416.1
AP613,"96""",628,3220.9
AP613,"96""",629,3481.2
AP613,"96""",316P,4489.8
AP613,"96""",630,3253.5
AP613,"96""",316S,4197.0
AP613,"96""",SPECIAL,4033.3
AP613,"12""",605/606,1210.8
AP613,"12""",609,1210.8
AP613,"12""",611/612,1210.8
AP613,"12""",613,1210.8
AP613,"12""",613E,985.5
AP613,"12""",622,985.5
AP613,"12""",628,929.2
AP613,"12""",629,1004.3
AP613,"12""",316P,1295.3
AP613,"12""",630,938.6
AP613,"12""",316S,1210.8
AP613,"12""",SPECIAL,1225.6
AP613,"18""",605/606,1439.2
AP613,"18""",609,1439.2
AP613,"18""",611/612,1439.2
AP613,"18""",613,1439.2
AP613,"18""",613E,1171.4
AP613,"18""",622,1171.4
AP613,"18""",628,1104.5
AP613,"18""",629,1193.8
AP613,"18""",316P,1539.6
AP613,"18""",630,1115.7
AP613,"18""",316S,1439.2
AP613,"18""",SPECIAL,1438.3
AP613,"24""",605/606,1839.3
AP613,"24""",609,1839.3
AP613,"24""",611/612,1839.3
AP613,"24""",613,1839.3
AP613,"24""",613E,1497.1
AP613,"24""",622,1497.1
AP613,"24""",628,1411.5
AP613,"24""",629,1525.6
AP613,"24""",316P,1967.6
AP613,"24""",630,1425.8
AP613,"24""",316S,1839.3
AP613,"24""",SPECIAL,1800.5
AP613,"36""",605/606,2642.8
AP613,"36""",609,2642.8
AP613,"36""",611/612,2642.8
AP613,"36""",613,2642.8
AP613,"36""",613E,2151.1
AP613,"36""",622,2151.1
AP613,"36""",628,2028.2
AP613,"36""",629,2192.1
AP613,"36""",316P,2827.2
AP613,"36""",630,2048.7
AP613,"36""",316S,2642.8
AP613,"36""",SPECIAL,2522.6
AP613,"48""",605/606,2718.4
AP613,"48""",609,2718.4
AP613,"48""",611/612,2718.4
AP613,"48""",613,2718.4
AP613,"48""",613E,2212.7
AP613,"48""",622,2212.7
AP613,"48""",628,2086.2
AP613,"48""",629,2254.8
AP613,"48""",316P,2908.1
AP613,"48""",630,2107.3
AP613,"48""",316S,2718.4
AP613,"48""",SPECIAL,2654.8
AP613,"60""",605/606,3589.2
AP613,"60""",609,3589.2
AP613,"60""",611/612,3589.2
AP613,"60""",613,3589.2
AP613,"60""",613E,2921.4
AP613,"60""",622,2921.4
AP613,"60""",628,2754.5
AP613,"60""",629,2977.1
AP613,"60""",316P,3839.6
AP613,"60""",630,2782.3
AP613,"60""",316S,3589.2
AP613,"60""",SPECIAL,3404.4
AP613,"72""",605/606,3635.7
AP613,"72""",609,3635.7
AP613,"72""",611/612,3635.7
AP613,"72""",613,3635.7
AP613,"72""",613E,2959.3
AP613,"72""",622,2959.3
AP613,"72""",628,2790.2
AP613,"72""",629,3015.7
AP613,"72""",316P,3889.4
AP613,"72""",630,2818.4
AP613,"72""",316S,3635.7
AP613,"72""",SPECIAL,3490.6
AP613,"84""",605/606,4148.8
AP613,"84""",609,4148.8
AP613,"84""",611/612,4148.8
AP613,"84""",613,4148.8
AP613,"84""",613E,3376.9
AP613,"84""",622,3376.9
AP613,"84""",628,3183.9
AP613,"84""",629,3441.2
AP613,"84""",316P,4438.2
AP613,"84""",630,3216.1
AP613,"84""",316S,4148.8
AP613,"84""",SPECIAL,3944.8
AP614,"96""",605/606,4197.0
AP614,"96""",609,4197.0
AP614,"96""",611/612,4197.0
AP614,"96""",613,4197.0
AP614,"96""",613E,3416.1
AP614,"96""",622,3416.1
AP614,"96""",628,3220.9
AP614,"96""",629,3481.2
AP614,"96""",316P,4489.8
AP614,"96""",630,3253.5
AP614,"96""",316S,4197.0
AP614,"96""",SPECIAL,4033.3
AP614,"12""",605/606,1269.0
AP614,"12""",609,1269.0
AP614,"12""",611/612,1269.0
AP614,"12""",613,1269.0
AP614,"12""",613E,1032.9
AP614,"12""",622,1032.9
AP614,"12""",628,973.9
AP614,"12""",629,1052.6
AP614,"12""",316P,1357.5
AP614,"12""",630,983.7
AP614,"12""",316S,1269.0
AP614,"12""",SPECIAL,1264.7
AP614,"18""",605/606,1480.7
AP614,"18""",609,1480.7
AP614,"18""",611/612,1480.7
AP614,"18""",613,1480.7
AP614,"18""",613E,1205.2
AP614,"18""",622,1205.2
AP614,"18""",628,1136.4
AP614,"18""",629,1228.2
AP614,"18""",316P,1584.0
AP614,"18""",630,1147.8
AP614,"18""",316S,1480.7
AP614,"18""",SPECIAL,1477.4
AP614,"24""",605/606,1892.8
AP614,"24""",609,1892.8
AP614,"24""",611/612,1892.8
AP614,"24""",613,1892.8
AP614,"24""",613E,1540.7
AP614,"24""",622,1540.7
AP614,"24""",628,1452.6
AP614,"24""",629,1570.0
AP614,"24""",316P,2024.9
AP614,"24""",630,1467.3
AP614,"24""",316S,1892.8
AP614,"24""",SPECIAL,1838.5
AP614,"36""",605/606,2694.6
AP614,"36""",609,2694.6
AP614,"36""",611/612,2694.6
AP614,"36""",613,2694.6
AP614,"36""",613E,2193.3
AP614,"36""",622,2193.3
AP614,"36""",628,2068.0
AP614,"36""",629,2235.1
AP614,"36""",316P,2882.6
AP614,"36""",630,2088.8
AP614,"36""",316S,2694.6
AP614,"36""",SPECIAL,2561.6
AP614,"48""",605/606,2771.7
AP614,"48""",609,2771.7
AP614,"48""",611/612,2771.7
AP614,"48""",613,2771.7
AP614,"48""",613E,2256.1
AP614,"48""",622,2256.1
AP614,"48""",628,2127.2
AP614,"48""",629,2299.0
AP614,"48""",316P,2965.1
AP614,"48""",630,2148.6
AP614,"48""",316S,2771.7
AP614,"48""",SPECIAL,2693.9
AP614,"60""",605/606,3660.2
AP614,"60""",609,3660.2
AP614,"60""",611/612,3660.2
AP614,"60""",613,3660.2
AP614,"60""",613E,2979.3
AP614,"60""",622,2979.3
AP614,"60""",628,2809.0
AP614,"60""",629,3036.0
AP614,"60""",316P,3915.6
AP614,"60""",630,2837.4
AP614,"60""",316S,3660.2
AP614,"60""",SPECIAL,3443.5
AP614,"72""",605/606,3707.7
AP614,"72""",609,3707.7
AP614,"72""",611/612,3707.7
AP614,"72""",613,3707.7
AP614,"72""",613E,3017.9
AP614,"72""",622,3017.9
AP614,"72""",628,2845.5
AP614,"72""",629,3075.4
AP614,"72""",316P,3966.4
AP614,"72""",630,2874.2
AP614,"72""",316S,3707.7
AP614,"72""",SPECIAL,3529.7
AP614,"84""",605/606,4189.8
AP614,"84""",609,4189.8
AP614,"84""",611/612,4189.8
AP614,"84""",613,4189.8
AP614,"84""",613E,3410.3
AP614,"84""",622,3410.3
AP614,"84""",628,3215.5
AP614,"84""",629,3475.3
AP614,"84""",316P,4482.2
AP614,"84""",630,3247.9
AP614,"84""",316S,4189.8
AP614,"84""",SPECIAL,3983.9
AP614,"96""",605/606,4238.5
AP614,"96""",609,4238.5
AP614,"96""",611/612,4238.5
AP614,"96""",613,4238.5
AP614,"96""",613E,3450.0
AP614,"96""",622,3450.0
AP614,"96""",628,3252.8
AP614,"96""",629,3515.7
AP614,"96""",316P,4534.2
AP614,"96""",630,3285.7
AP614,"96""",316S,4238.5
AP614,"96""",SPECIAL,4072.4
AP615,"12""",605/606,1315.6
AP615,"12""",609,1315.6
AP615,"12""",611/612,1315.6
AP615,"12""",613,1315.6
AP615,"12""",613E,1070.8
AP615,"12""",622,1070.8
AP615,"12""",628,1009.6
AP615,"12""",629,1091.2
AP615,"12""",316P,1407.4
AP615,"12""",630,1019.8
AP615,"12""",316S,1315.6
AP615,"12""",SPECIAL,1303.8
AP615,"18""",605/606,1536.1
AP615,"18""",609,1536.1
AP615,"18""",611/612,1536.1
AP615,"18""",613,1536.1
AP615,"18""",613E,1250.3
AP615,"18""",622,1250.3
AP615,"18""",628,1178.8
AP615,"18""",629,1274.1
AP615,"18""",316P,1643.2
AP615,"18""",630,1190.8
AP615,"18""",316S,1536.1
AP615,"18""",SPECIAL,1516.5
AP615,"24""",605/606,1928.5
AP615,"24""",609,1928.5
AP615,"24""",611/612,1928.5
AP615,"24""",613,1928.5
AP615,"24""",613E,1569.7
AP615,"24""",622,1569.7
AP615,"24""",628,1480.0
AP615,"24""",629,1599.6
AP615,"24""",316P,2063.1
AP615,"24""",630,1495.0
AP615,"24""",316S,1928.5
AP615,"24""",SPECIAL,1877.5
AP615,"1""",605/606,2746.4
AP615,"1""",609,2746.4
AP615,"1""",611/612,2746.4
AP615,"1""",613,2746.4
AP615,"1""",613E,2235.5
AP615,"1""",622,2235.5
AP615,"1""",628,2107.7
AP615,"1""",629,2278.0
AP615,"1""",316P,2938.0
AP615,"1""",630,2129.0
AP615,"1""",316S,2746.4
AP615,"1""",SPECIAL,2600.7
AP615,"48""",605/606,2825.0
AP615,"48""",609,2825.0
AP615,"48""",611/612,2825.0
AP615,"48""",613,2825.0
AP615,"48""",613E,2299.5
AP615,"48""",622,2299.5
AP615,"48""",628,2168.1
AP615,"48""",629,2343.3
AP615,"48""",316P,3022.1
AP615,"48""",630,2190.0
AP615,"48""",316S,2825.0
AP615,"48""",SPECIAL,2733.0
AP615,"60""",605/606,3695.8
AP615,"60""",609,3695.8
AP615,"60""",611/612,3695.8
AP615,"60""",613,3695.8
AP615,"60""",613E,3008.2
AP615,"60""",622,3008.2
AP615,"60""",628,2836.3
AP615,"60""",629,3065.5
AP615,"60""",316P,3953.6
AP615,"60""",630,2864.9
AP615,"60""",316S,3695.8
AP615,"60""",SPECIAL,3482.6
AP615,"72""",605/606,3743.7
AP615,"72""",609,3743.7
AP615,"72""",611/612,3743.7
AP615,"72""",613,3743.7
AP615,"72""",613E,3047.2
AP615,"72""",622,3047.2
AP615,"72""",628,2873.1
AP615,"72""",629,3105.3
AP615,"72""",316P,4004.9
AP615,"72""",630,2902.1
AP615,"72""",316S,3743.7
AP615,"72""",SPECIAL,3567.7
AP616,"84""",605/606,4272.0
AP616,"84""",609,4272.0
AP616,"84""",611/612,4272.0
AP616,"84""",613,4272.0
AP616,"84""",613E,3477.2
AP616,"84""",622,3477.2
AP616,"84""",628,3278.5
AP616,"84""",629,3543.4
AP616,"84""",316P,4570.0
AP616,"84""",630,3311.6
AP616,"84""",316S,4272.0
AP616,"84""",SPECIAL,4023.0
AP616,"96""",605/606,4321.6
AP616,"96""",609,4321.6
AP616,"96""",611/612,4321.6
AP616,"96""",613,4321.6
AP616,"96""",613E,3517.6
AP616,"96""",622,3517.6
AP616,"96""",628,3316.6
AP616,"96""",629,3584.6
AP616,"96""",316P,4623.1
AP616,"96""",630,3350.1
AP616,"96""",316S,4321.6
AP616,"96""",SPECIAL,4111.5
AP616,"12""",605/606,1362.1
AP616,"12""",609,1362.1
AP616,"12""",611/612,1362.1
AP616,"12""",613,1362.1
AP616,"12""",613E,1108.7
AP616,"12""",622,1108.7
AP616,"12""",628,1045.4
AP616,"12""",629,1129.8
AP616,"12""",316P,1457.2
AP616,"12""",630,1055.9
AP616,"12""",316S,1362.1
AP616,"12""",SPECIAL,1342.9
AP616,"18""",605/606,1577.6
AP616,"18""",609,1577.6
AP616,"18""",611/612,1577.6
AP616,"18""",613,1577.6
AP616,"18""",613E,1284.1
AP616,"18""",622,1284.1
AP616,"18""",628,1210.7
AP616,"18""",629,1308.5
AP616,"18""",316P,1687.7
AP616,"18""",630,1222.9
AP616,"18""",316S,1577.6
AP616,"18""",SPECIAL,1555.6
AP616,"24""",605/606,1982.1
AP616,"24""",609,1982.1
AP616,"24""",611/612,1982.1
AP616,"24""",613,1982.1
AP616,"24""",613E,1613.3
AP616,"24""",622,1613.3
AP616,"24""",628,1521.2
AP616,"24""",629,1644.1
AP616,"24""",316P,2120.4
AP616,"24""",630,1536.5
AP616,"24""",316S,1982.1
AP616,"24""",SPECIAL,1916.6
AP616,"36""",605/606,2798.2
AP616,"36""",609,2798.2
AP616,"36""",611/612,2798.2
AP616,"36""",613,2798.2
AP616,"36""",613E,2277.6
AP616,"36""",622,2277.6
AP616,"36""",628,2147.5
AP616,"36""",629,2321.0
AP616,"36""",316P,2993.5
AP616,"36""",630,2169.2
AP616,"36""",316S,2798.2
AP616,"36""",SPECIAL,2639.8
AP616,"48""",605/606,2851.7
AP616,"48""",609,2851.7
AP616,"48""",611/612,2851.7
AP616,"48""",613,2851.7
AP616,"48""",613E,2321.2
AP616,"48""",622,2321.2
AP616,"48""",628,2188.5
AP616,"48""",629,2365.4
AP616,"48""",316P,3050.7
AP616,"48""",630,2210.6
AP616,"48""",316S,2851.7
AP616,"48""",SPECIAL,2772.0
AP616,"60""",605/606,3766.8
AP616,"60""",609,3766.8
AP616,"60""",611/612,3766.8
AP616,"60""",613,3766.8
AP616,"60""",613E,3066.0
AP616,"60""",622,3066.0
AP616,"60""",628,2890.8
AP616,"60""",629,3124.4
AP616,"60""",316P,4029.6
AP616,"60""",630,2920.0
AP616,"60""",316S,3766.8
AP616,"60""",SPECIAL,3521.7
AP616,"72""",605/606,3815.7
AP616,"72""",609,3815.7
AP616,"72""",611/612,3815.7
AP616,"72""",613,3815.7
AP616,"72""",613E,3105.8
AP616,"72""",622,3105.8
AP616,"72""",628,2928.4
AP616,"72""",629,3165.0
AP616,"72""",316P,4081.9
AP616,"72""",630,2957.9
AP616,"72""",316S,3815.7
AP616,"72""",SPECIAL,3606.8
AP616,"84""",605/606,4313.1
AP616,"84""",609,4313.1
AP616,"84""",611/612,4313.1
AP616,"84""",613,4313.1
AP616,"84""",613E,3510.6
AP616,"84""",622,3510.6
AP616,"84""",628,3310.0
AP616,"84""",629,3577.5
AP616,"84""",316P,4614.0
AP616,"84""",630,3343.5
AP616,"84""",316S,4313.1
AP616,"84""",SPECIAL,4062.1
AP616,"96""",605/606,4363.2
AP616,"96""",609,4363.2
AP616,"96""",611/612,4363.2
AP616,"96""",613,4363.2
AP616,"96""",613E,3551.4
AP616,"96""",622,3551.4
AP616,"96""",628,3348.5
AP616,"96""",629,3619.1
AP616,"96""",316P,4667.6
AP616,"96""",630,3382.3
AP616,"96""",316S,4363.2
AP616,"96""",SPECIAL,4150.6
AP621,"12""",605/606,1185.2
AP621,"12""",609,1185.2
AP621,"12""",611/612,1185.2
AP621,"12""",613,1185.2
AP621,"12""",613E,964.7
AP621,"12""",622,964.7
AP621,"12""",628,909.6
AP621,"12""",629,983.1
AP621,"12""",316P,1267.9
AP621,"12""",630,918.8
AP621,"12""",316S,1185.2
AP621,"12""",SPECIAL,1223.3
AP621,"18""",605/606,1404.5
AP621,"18""",609,1404.5
AP621,"18""",611/612,1404.5
AP621,"18""",613,1404.5
AP621,"18""",613E,1143.2
AP621,"18""",622,1143.2
AP621,"18""",628,1077.9
AP621,"18""",629,1165.0
AP621,"18""",316P,1502.5
AP621,"18""",630,1088.8
AP621,"18""",316S,1404.5
AP621,"18""",SPECIAL,1436.0
AP621,"24""",605/606,1807.9
AP621,"24""",609,1807.9
AP621,"24""",611/612,1807.9
AP621,"24""",613,1807.9
AP621,"24""",613E,1471.6
AP621,"24""",622,1471.6
AP621,"24""",628,1387.5
AP621,"24""",629,1499.6
AP621,"24""",316P,1934.1
AP621,"24""",630,1401.5
AP621,"24""",316S,1807.9
AP621,"24""",SPECIAL,1797.1
AP621,"36""",605/606,2702.2
AP621,"36""",609,2702.2
AP621,"36""",611/612,2702.2
AP621,"36""",613,2702.2
AP621,"36""",613E,2199.5
AP621,"36""",622,2199.5
AP621,"36""",628,2073.8
AP621,"36""",629,2241.4
AP621,"36""",316P,2890.8
AP621,"36""",630,2094.8
AP621,"36""",316S,2702.2
AP621,"36""",SPECIAL,2592.7
AP621,"48""",605/606,3141.5
AP621,"48""",609,3141.5
AP621,"48""",611/612,3141.5
AP621,"48""",613,3141.5
AP621,"48""",613E,2557.0
AP621,"48""",622,2557.0
AP621,"48""",628,2410.9
AP621,"48""",629,2605.7
AP621,"48""",316P,3360.6
AP621,"48""",630,2435.3
AP621,"48""",316S,3141.5
AP621,"48""",SPECIAL,3016.9
AP621,"60""",605/606,3571.4
AP621,"60""",609,3571.4
AP621,"60""",611/612,3571.4
AP621,"60""",613,3571.4
AP621,"60""",613E,2906.9
AP621,"60""",622,2906.9
AP621,"60""",628,2740.8
AP621,"60""",629,2962.3
AP621,"60""",316P,3820.5
AP621,"60""",630,2768.5
AP621,"60""",316S,3571.4
AP621,"60""",SPECIAL,3397.5
AP621,"72""",605/606,3894.8
AP621,"72""",609,3894.8
AP621,"72""",611/612,3894.8
AP621,"72""",613,3894.8
AP621,"72""",613E,3170.2
AP621,"72""",622,3170.2
AP621,"72""",628,2989.1
AP621,"72""",629,3230.6
AP621,"72""",316P,4166.6
AP621,"72""",630,3019.3
AP621,"72""",316S,3894.8
AP621,"72""",SPECIAL,3709.1
AP621,"84""",605/606,4219.6
AP621,"84""",609,4219.6
AP621,"84""",611/612,4219.6
AP621,"84""",613,4219.6
AP621,"84""",613E,3434.6
AP621,"84""",622,3434.6
AP621,"84""",628,3238.3
AP621,"84""",629,3500.0
AP621,"84""",316P,4514.0
AP621,"84""",630,3271.0
AP621,"84""",316S,4219.6
AP621,"84""",SPECIAL,4014.9
AP622,"96""",605/606,4542.7
AP622,"96""",609,4542.7
AP622,"96""",611/612,4542.7
AP622,"96""",613,4542.7
AP622,"96""",613E,3697.6
AP622,"96""",622,3697.6
AP622,"96""",628,3486.3
AP622,"96""",629,3768.0
AP622,"96""",316P,4859.7
AP622,"96""",630,3521.5
AP622,"96""",316S,4542.7
AP622,"96""",SPECIAL,4323.1
AP622,"12""",605/606,1232.6
AP622,"12""",609,1232.6
AP622,"12""",611/612,1232.6
AP622,"12""",613,1232.6
AP622,"12""",613E,1003.3
AP622,"12""",622,1003.3
AP622,"12""",628,945.9
AP622,"12""",629,1022.4
AP622,"12""",316P,1318.6
AP622,"12""",630,955.5
AP622,"12""",316S,1232.6
AP622,"12""",SPECIAL,1262.4
AP622,"18""",605/606,1460.7
AP622,"18""",609,1460.7
AP622,"18""",611/612,1460.7
AP622,"18""",613,1460.7
AP622,"18""",613E,1188.9
AP622,"18""",622,1188.9
AP622,"18""",628,1121.0
AP622,"18""",629,1211.6
AP622,"18""",316P,1562.6
AP622,"18""",630,1132.3
AP622,"18""",316S,1460.7
AP622,"18""",SPECIAL,1475.1
AP622,"24""",605/606,1862.2
AP622,"24""",609,1862.2
AP622,"24""",611/612,1862.2
AP622,"24""",613,1862.2
AP622,"24""",613E,1515.7
AP622,"24""",622,1515.7
AP622,"24""",628,1429.1
AP622,"24""",629,1544.6
AP622,"24""",316P,1992.1
AP622,"24""",630,1443.5
AP622,"24""",316S,1862.2
AP622,"24""",SPECIAL,1836.2
AP622,"36""",605/606,2756.3
AP622,"36""",609,2756.3
AP622,"36""",611/612,2756.3
AP622,"36""",613,2756.3
AP622,"36""",613E,2243.5
AP622,"36""",622,2243.5
AP622,"36""",628,2115.3
AP622,"36""",629,2286.2
AP622,"36""",316P,2948.6
AP622,"36""",630,2136.6
AP622,"36""",316S,2756.3
AP622,"36""",SPECIAL,2631.8
AP622,"48""",605/606,3204.3
AP622,"48""",609,3204.3
AP622,"48""",611/612,3204.3
AP622,"48""",613,3204.3
AP622,"48""",613E,2608.2
AP622,"48""",622,2608.2
AP622,"48""",628,2459.1
AP622,"48""",629,2657.8
AP622,"48""",316P,3427.9
AP622,"48""",630,2484.0
AP622,"48""",316S,3204.3
AP622,"48""",SPECIAL,3056.0
AP622,"60""",605/606,3607.1
AP622,"60""",609,3607.1
AP622,"60""",611/612,3607.1
AP622,"60""",613,3607.1
AP622,"60""",613E,2936.0
AP622,"60""",622,2936.0
AP622,"60""",628,2768.2
AP622,"60""",629,2991.9
AP622,"60""",316P,3858.7
AP622,"60""",630,2796.2
AP622,"60""",316S,3607.1
AP622,"60""",SPECIAL,3436.6
AP622,"72""",605/606,3933.8
AP622,"72""",609,3933.8
AP622,"72""",611/612,3933.8
AP622,"72""",613,3933.8
AP622,"72""",613E,3201.9
AP622,"72""",622,3201.9
AP622,"72""",628,3018.9
AP622,"72""",629,3262.9
AP622,"72""",316P,4208.2
AP622,"72""",630,3049.4
AP622,"72""",316S,3933.8
AP622,"72""",SPECIAL,3747.0
AP622,"84""",605/606,4261.8
AP622,"84""",609,4261.8
AP622,"84""",611/612,4261.8
AP622,"84""",613,4261.8
AP622,"84""",613E,3468.9
AP622,"84""",622,3468.9
AP622,"84""",628,3270.7
AP622,"84""",629,3535.0
AP622,"84""",316P,4559.1
AP622,"84""",630,3303.7
AP622,"84""",316S,4261.8
AP622,"84""",SPECIAL,4054.0
AP623,"96""",605/606,4588.2
AP623,"96""",609,4588.2
AP623,"96""",611/612,4588.2
AP623,"96""",613,4588.2
AP623,"96""",613E,3734.6
AP623,"96""",622,3734.6
AP623,"96""",628,3521.1
AP623,"96""",629,3805.7
AP623,"96""",316P,4908.3
AP623,"96""",630,3556.7
AP623,"96""",316S,4588.2
AP623,"96""",SPECIAL,4362.2
AP623,"12""",605/606,1232.6
AP623,"12""",609,1232.6
AP623,"12""",611/612,1232.6
AP623,"12""",613,1232.6
AP623,"12""",613E,1003.3
AP623,"12""",622,1003.3
AP623,"12""",628,945.9
AP623,"12""",629,1022.4
AP623,"12""",316P,1318.6
AP623,"12""",630,955.5
AP623,"12""",316S,1232.6
AP623,"12""",SPECIAL,1262.4
AP623,"18""",605/606,1460.7
AP623,"18""",609,1460.7
AP623,"18""",611/612,1460.7
AP623,"18""",613,1460.7
AP623,"18""",613E,1188.9
AP623,"18""",622,1188.9
AP623,"18""",628,1121.0
AP623,"18""",629,1211.6
AP623,"18""",316P,1562.6
AP623,"18""",630,1132.3
AP623,"18""",316S,1460.7
AP623,"18""",SPECIAL,1475.1
AP623,"24""",605/606,1862.2
AP623,"24""",609,1862.2
AP623,"24""",611/612,1862.2
AP623,"24""",613,1862.2
AP623,"24""",613E,1515.7
AP623,"24""",622,1515.7
AP623,"24""",628,1429.1
AP623,"24""",629,1544.6
AP623,"24""",316P,1992.1
AP623,"24""",630,1443.5
AP623,"24""",316S,1862.2
AP623,"24""",SPECIAL,1836.2
AP623,"36""",605/606,2756.3
AP623,"36""",609,2756.3
AP623,"36""",611/612,2756.3
AP623,"36""",613,2756.3
AP623,"36""",613E,2243.5
AP623,"36""",622,2243.5
AP623,"36""",628,2115.3
AP623,"36""",629,2286.2
AP623,"36""",316P,2948.6
AP623,"36""",630,2136.6
AP623,"36""",316S,2756.3
AP623,"36""",SPECIAL,2631.8
AP623,"48""",605/606,3204.3
AP623,"48""",609,3204.3
AP623,"48""",611/612,3204.3
AP623,"48""",613,3204.3
AP623,"48""",613E,2608.2
AP623,"48""",622,2608.2
AP623,"48""",628,2459.1
AP623,"48""",629,2657.8
AP623,"48""",316P,3427.9
AP623,"48""",630,2484.0
AP623,"48""",316S,3204.3
AP623,"48""",SPECIAL,3056.0
AP623,"60""",605/606,3607.1
AP623,"60""",609,3607.1
AP623,"60""",611/612,3607.1
AP623,"60""",613,3607.1
AP623,"60""",613E,2936.0
AP623,"60""",622,2936.0
AP623,"60""",628,2768.2
AP623,"60""",629,2991.9
